purchase_id,user_id,purchase_date,revenue,channel_last_touch
3546,847.0,2024-02-17,78.62,Facebook Ads
3547,7442.0,2024-02-02,150.21,Instagram Ads
3548,1518.0,2024-04-08,-134.45,Google Display
3549,2067.0,2024-01-28,31.72,Gogle Search
3550,2185.0,2024-01-17,40.79,Referral
3551,3304.0,2024-03-17,-252.87,TicTok Ads
3552,,2024-03-16,"79,55",Instagram Ads
3553,948.0,2024-02-13,66.54,TikTok Ads
3554,8385.0,2024-03-17,156.42,Google Search
3555,228.0,2024-01-15,232.94,Google Display
3556,186.0,2024-01-24,,Facebook Ads
3557,3995.0,2024-01-11,177.27,TikTok Ads
3558,6058.0,2024-01-01,44.57,
3559,883.0,2024-03-08,"20,57",Organic Search
3560,148.0,01/03/2024,25.3,TikTok Ads
3561,222.0,2024-02-23,251.91,Instagram Ads
3562,6545.0,2024-01-04,"44,21",Referral
3563,5003.0,2024-01-20,23.09,Email
3564,3906.0,2024-02-07,136.99,Instagram Ads
3565,5701.0,2024-03-04,"254,76",Facebook Ads
3566,6392.0,2024-02-07,86.1,Google Search
3567,2081.0,2024-01-27,132.3,Google Search
3568,642.0,2024-03-05,21.58,Organic Search
3569,4214.0,invalid,140.23,Facebook Ads
3570,957.0,2024-01-19,177.51,Instagram Ads
3571,1539.0,2024-03-24,175.56,FB Ads
3572,3756.0,2024-01-26,106.4,Googel Search
3573,5565.0,2024-03-05,101.5,Google Display
3574,1853.0,2024-03-29,40.92,Email
3575,7607.0,,116.37,google display
3576,2889.0,2024-03-12,38.85,Email
3577,6196.0,2024-02-10,232.31,Facebook Ads
3578,2858.0,05/04/2024,"290,22",Instagram Ads
3579,7071.0,2024-02-18,291.32,Google Display
3580,2785.0,2024-04-14,260.87,GOOGLE DISPLAY
3581,6818.0,2024-04-07,"184,23",referral
3582,7484.0,2024-01-16,213.25,Google Display
3583,2484.0,2024-02-06,-92.71,Facebook Ads
3584,8508.0,2024-04-01,"192,92",insta_Ads
3585,971.0,2024-02-07,142.14,Googel Search
3586,984.0,2024-01-06,149.79,Google Display
3587,4343.0,2024-02-01,"229,76",Organic Search
3588,3236.0,invalid,91.76,Google Display
3589,1290.0,2024-02-02,102.23,Instagram Ads
3590,4023.0,2024-03-27,278.15,Google Display
3591,4702.0,2024-01-15,26.31,Email
3592,5164.0,2024-04-29,150.83,Instagram Ads
3593,8062.0,2024-03-05,274.71,Direct
3594,3861.0,2024-04-16,187.01,TikTok Ads
3595,1232.0,2024-01-05,168.46,Google Display
3596,632.0,2024-03-28,82.43,Organic Search
3597,3231.0,2024-03-12,109.55,Instagram Ads
3598,4833.0,2024-02-10,257.09,google-Search
3599,,2024-04-15,"172,17",
3600,2058.0,2024-02-18,,Email
3601,5806.0,2024-02-27,38.88,Google Search
3602,5296.0,2024-02-11,14.65,Direct
3603,6429.0,2024-04-28,"289,47",TikTok Ads
3604,2451.0,2024-01-24,119.33,TikTok Ads
3605,1695.0,2024-02-19,184.93,Referral
3606,6725.0,2024-04-26,33.12,Email
3607,6392.0,11/04/2024,"208,1",Email
3608,5541.0,2024-04-25,280.44,Direct
3609,2462.0,2024-01-10,-176.94,Google Search
3610,5610.0,2024-03-19,46.57,TicTok Ads
3611,5850.0,2024-03-15,178.7,Googel Display
3612,3599.0,2024-01-17,232.24,TikTok Ads
3613,8064.0,2024-04-28,127.86,Instagram Ads
3614,3168.0,2024-04-13,265.15,Organic Search
3615,1643.0,2024-01-06,198.12,direct
3616,6396.0,2024-03-11,270.78,Facebook Ads
3617,7929.0,10/02/2024,"190,82",tik_tok_ads
3618,7868.0,2024-02-09,48.07,Organic Search
3619,130.0,2024-03-08,99.81,Facebook Ads
3620,8315.0,2024-02-18,68.52,Organic Search
3621,727.0,2024-02-25,273.56,TikTok Ads
3622,5555.0,2024-01-13,230.52,Referral
3623,1275.0,2024-03-22,206.16,Direct 
3624,7703.0,2024-01-28,97.28,Google Display
3625,5388.0,2024-02-26,63.37,Google Display
3626,7383.0,2024-02-21,229.37,FB Ads
3627,2927.0,2024-02-03,147.51,google-Search
3628,3825.0,2024-03-07,75.48,email
3629,484.0,2024-03-07,188.82,Google Display
3630,8456.0,invalid,-21.7,Google Search
3631,2237.0,18/04/2024,104.59,tik_tok_ads
3632,3229.0,2024-02-20,-145.88,Referral
3633,1303.0,,52.91,Organic Search
3634,5738.0,2024-04-13,"295,55",Direct
3635,3525.0,04/04/2024,70.64,Instagram Ads
3636,2617.0,2024-01-07,47.8,tiktok ads
3637,5947.0,2024-03-17,69.03,Google Search
3638,1450.0,2024-01-09,"233,03",Referral
3639,6706.0,2024-02-04,133.4,Google Display
3640,2402.0,2024-01-13,173.97,Google Search
3641,8052.0,,,Google Display
3642,667.0,2024-03-24,19.99,Facebook Ads
3643,1055.0,2024-02-20,139.29,Organic Search
3644,7730.0,09/02/2024,,Organic Search
3645,7234.0,2024-03-25,266.72,Organic Search
3646,2736.0,invalid,,Google Search
3647,2518.0,2024-02-13,166.13,organic search
3648,5899.0,2024-01-14,"274,84",Email
3649,1636.0,2024-03-17,122.51,Google Display
3650,8121.0,2024-02-13,250.57,Google Search
3651,5435.0,2024-01-06,48.77,Email
3652,5114.0,08/02/2024,281.26,Instagram Ads
3653,6655.0,2024-03-25,227.91,Organic Search
3654,,2024-03-08,282.99,Facebook Ads
3655,5317.0,2024-02-09,206.22,Facebook Ads
3656,2113.0,2024-02-21,115.39,Email
3657,7820.0,2024-03-09,282.07,Direct
3658,3308.0,2024-04-20,89.91,Instagram Ads
3659,4781.0,2024-01-09,106.33,Google Search
3660,,2024-04-18,213.23,eMail
3661,,invalid,231.94,Email
3662,2491.0,2024-03-20,279.53,Instagram Ads
3663,1422.0,2024-01-27,69.39,Direct
3664,104.0,2024-03-11,"241,42",Google Search
3665,7339.0,2024-01-09,224.18,Organic Search
3666,8282.0,2024-02-07,"28,5",Instagram Ads
3667,7225.0,2024-01-22,122.29,Referral
3668,5123.0,2024-02-24,92.0,Direct
3669,6940.0,2024-03-28,98.3,Googel Display
3670,1516.0,2024-02-11,,Google Search
3671,4375.0,2024-01-16,196.41,email
3672,2848.0,2024-03-03,218.13,Direct
3673,5769.0,2024-03-05,293.22,insta_Ads
3674,7011.0,2024-03-03,-119.39,Organic  Search
3675,8379.0,2024-04-13,242.53,Facebook Ads
3676,1512.0,invalid,136.01,Google Display
3677,3145.0,,262.16,Direct
3678,3757.0,2024-01-04,62.39,Facebook Ads
3679,8087.0,2024-02-17,284.83,
3680,1591.0,2024-04-27,73.44,Google Display
3681,5235.0,02/02/2024,104.6,Email
3682,5274.0,2024-01-30,229.3,Referral
3683,2873.0,2024-01-26,124.19,google search
3684,2331.0,2024-02-08,186.38,Instagram Ads
3685,268.0,2024-03-06,,Instagram Ads
3686,3883.0,2024-01-05,225.29,Instagram Ads
3687,5930.0,2024-02-18,76.22,Direct
3688,7988.0,2024-04-07,26.95,Direct
3689,3292.0,2024-03-26,96.98,referral
3690,1641.0,2024-01-25,-147.55,Google Search
3691,225.0,,58.73,Instagram Ads
3692,575.0,2024-02-28,112.89,EMAIL
3693,7829.0,2024-03-01,,Facebook Ads
3694,7757.0,2024-01-05,26.64,
3695,5792.0,2024-01-16,179.16,Instagram Ads
3696,4092.0,2024-03-26,266.46,Referral
3697,1271.0,2024-03-14,54.01,instagram ads
3698,325.0,2024-01-02,183.36,Email
3699,6116.0,2024-01-23,202.77,Instagram Ads
3700,683.0,2024-02-21,131.61,Google Search
3701,6148.0,2024-02-22,213.32,Facebook Ads
3702,5439.0,2024-02-22,129.11,Google Display
3703,393.0,18/04/2024,156.34,Referral
3704,1880.0,2024-01-09,,TikTok Ads
3705,3744.0,2024-04-25,210.6,Google  Display
3706,4544.0,2024-03-19,201.79,Email
3707,8364.0,2024-03-22,,Referral
3708,2855.0,26/02/2024,116.79,Organic Search
3709,5813.0,2024-04-23,293.92,Email
3710,1181.0,2024-03-18,,TikTok Ads
3711,2795.0,2024-03-09,155.56,Instagram Ads
3712,7469.0,2024-03-26,273.88,GOOGLE SEARCH
3713,8062.0,2024-01-01,218.01,Instagram Ads
3714,2972.0,2024-02-24,178.8,Facebook Ads
3715,3766.0,invalid,241.36,TikTok Ads
3716,3112.0,2024-03-03,-260.67,Referral
3717,3144.0,2024-03-23,142.5,Instagram Ads
3718,4566.0,2024-03-25,147.78,Instagram Ads
3719,2881.0,27/01/2024,121.95,Instagram Ads
3720,1897.0,2024-02-11,290.34,TikTok Ads
3721,7012.0,2024-01-20,212.18,FB Ads
3722,4902.0,2024-01-26,34.13,Instagram Ads
3723,6055.0,2024-02-21,260.26,Instgram Ads
3724,7711.0,2024-03-03,149.36,referal
3725,3232.0,2024-03-22,29.94,Instagram Ads
3726,6244.0,2024-04-04,169.42,Email
3727,7212.0,2024-02-02,130.98,Facebook Ads
3728,8033.0,2024-03-18,264.55,TikTok Ads
3729,3854.0,2024-04-06,69.16,Google Display
3730,5197.0,2024-03-02,249.67,Google Display
3731,3754.0,2024-02-19,171.73,TikTok Ads
3732,1234.0,2024-01-20,25.84,google-Search
3733,4554.0,2024-02-03,291.84,Google  Display
3734,2543.0,2024-03-22,158.66,Facebook Ads
3735,6391.0,16/03/2024,94.35,Google Search
3736,5299.0,2024-03-01,146.13,REFERRAL
3737,7208.0,2024-02-24,258.78,referral
3738,4306.0,2024-02-04,98.42,Google  Search
3739,1751.0,2024-04-09,65.88,Instagram Ads
3740,1789.0,,47.43,Organic  Search
3741,7372.0,2024-02-03,96.38,Google Search
3742,247.0,invalid,236.21,Instagram Ads
3743,6877.0,2024-01-31,146.77,Organic Search
3744,194.0,19/02/2024,75.97,tik_tok_ads
3745,2346.0,2024-04-20,,Instgram Ads
3746,6388.0,2024-04-08,106.49,instagram ads
3747,6916.0,2024-03-08,282.58,Instagram Ads
3748,5059.0,2024-01-07,109.48,Google Search
3749,5092.0,2024-01-08,296.56,Direct
3750,8355.0,2024-04-19,,TikTok Ads
3751,3369.0,2024-04-11,61.96,TikTok Ads
3752,3598.0,2024-01-01,268.43,Organic Search
3753,5430.0,2024-02-20,143.5,Google Display
3754,1948.0,2024-03-12,,Referral
3755,2901.0,2024-02-21,295.28,Facebook Ads
3756,5780.0,2024-01-23,24.55,Instagram Ads
3757,7553.0,2024-02-09,38.04,organic search
3758,8352.0,2024-01-04,-218.93,Google Search
3759,308.0,2024-01-09,91.73,TikTok Ads
3760,,2024-04-23,63.45,Facebook Ads
3761,5607.0,2024-02-07,-21.41,Instagram Ads
3762,8419.0,2024-01-06,16.34,
3763,8292.0,2024-04-04,234.6,instagram ads
3764,7068.0,18/03/2024,-48.99,GOOGLE DISPLAY
3765,3158.0,06/04/2024,145.64,Facebok Ads
3766,2045.0,2024-01-23,185.71,Google Display
3767,1787.0,,,Instagram Ads
3768,7813.0,,17.86,eMail
3769,1215.0,2024-04-16,237.22,Google Display
3770,4871.0,2024-03-15,,TikTok Ads
3771,5607.0,2024-01-26,230.95,Email
3772,2048.0,2024-03-17,269.06,insta_Ads
3773,5817.0,2024-04-15,135.52,Referral
3774,8065.0,2024-03-20,165.31,Google Search
3775,5637.0,2024-04-01,148.33,Instagram Ads
3776,6380.0,2024-04-11,122.87,
3777,3788.0,2024-03-19,267.35,Facebook Ads
3778,,invalid,269.24,TikTok Ads
3779,1082.0,2024-03-06,107.39,Google Search
3780,1884.0,20/03/2024,188.37,Referral
3781,5857.0,2024-01-26,278.8,Google Display
3782,7661.0,2024-02-11,289.0,Email
3783,2074.0,28/02/2024,157.6,GOOGLE DISPLAY
3784,6813.0,2024-01-21,,Referral
3785,4476.0,2024-03-04,90.82,Google Display
3786,828.0,2024-01-17,,GOOGLE DISPLAY
3787,50.0,2024-04-17,51.42,TikTok Ads
3788,8414.0,2024-04-03,178.15,Direct
3789,6872.0,invalid,91.94,Email
3790,7176.0,2024-01-26,90.91,Email
3791,7112.0,2024-04-04,127.44,Google Search
3792,851.0,2024-01-19,299.65,ORGANIC_SEARCH
3793,8087.0,2024-03-19,"25,94",Email
3794,6064.0,2024-01-30,-177.78,Direct
3795,6732.0,2024-02-19,33.95,Referral
3796,44.0,2024-04-13,54.81,Facebook Ads
3797,4987.0,2024-03-13,137.47,Instagram Ads
3798,5495.0,2024-03-26,158.03,Facebook Ads
3799,2536.0,2024-04-25,85.05,TikTok Ads
3800,2566.0,2024-04-05,,TikTok Ads
3801,1466.0,2024-04-21,35.22,fb_ads
3802,4452.0,2024-02-07,-97.93,Instagram Ads
3803,5714.0,2024-02-05,-290.3,Instagram Ads
3804,2623.0,2024-03-22,283.97,TicTok Ads
3805,6430.0,2024-02-10,"107,11",instagram ads
3806,3959.0,2024-02-11,175.55,Googel Display
3807,556.0,02/02/2024,273.78,Google Search
3808,6608.0,2024-03-29,-11.79,Google Search
3809,5494.0,2024-03-02,245.1,Google Search
3810,6860.0,18/04/2024,,fb_ads
3811,584.0,2024-03-10,36.48,Google  Search
3812,4525.0,2024-04-04,56.82,Google Display
3813,1660.0,2024-03-20,288.62,Referral
3814,7852.0,2024-01-22,165.89,Referral
3815,1788.0,2024-01-04,14.12,Instagram Ads
3816,7243.0,2024-02-09,,Facebook Ads
3817,6024.0,2024-04-21,140.48,Instagram Ads
3818,4146.0,2024-01-20,210.94,Referral
3819,1070.0,2024-02-26,222.62,Referral
3820,6713.0,2024-01-10,298.67,Google Display
3821,7021.0,2024-04-15,93.38,Email
3822,1061.0,2024-02-14,166.08,Google  Search
3823,3544.0,2024-02-28,164.66,Organic Search
3824,4594.0,09/01/2024,127.64,Google Search
3825,1590.0,2024-01-11,59.06,Google Search
3826,,2024-01-09,293.46,Referral
3827,5450.0,2024-01-20,257.46,Organic Search
3828,4973.0,26/03/2024,154.52,Facebok Ads
3829,8033.0,2024-02-27,184.94,Google Search
3830,1686.0,2024-02-20,75.91,Email
3831,1239.0,2024-04-24,167.7,Google Search
3832,7020.0,2024-01-05,211.54,Email
3833,7343.0,2024-03-30,159.4,Referral
3834,4540.0,2024-02-09,297.18,Google Display
3835,6936.0,2024-01-08,"187,29",Google Search
3836,1802.0,2024-04-01,117.58,Direct
3837,2943.0,2024-01-23,233.92,Organic Search
3838,7927.0,2024-02-07,"59,43",Email
3839,7868.0,2024-04-07,121.51,Referral
3840,2198.0,2024-03-07,110.62,Organic  Search
3841,317.0,27/02/2024,-135.22,
3842,1951.0,2024-03-20,236.72,Organic Search
3843,6298.0,2024-02-10,150.41,Organic Search
3844,5631.0,2024-03-09,240.26,GOOGLE SEARCH
3845,6539.0,2024-01-06,,Direct
3846,5661.0,2024-04-12,109.2,REFERRAL
3847,4998.0,2024-02-18,244.89,Referral
3848,6981.0,2024-01-05,79.1,Instagram Ads
3849,3858.0,2024-01-22,75.07,Referral
3850,184.0,2024-02-06,156.31,Google Display
3851,8257.0,2024-01-10,85.65,Email
3852,3796.0,2024-03-10,12.64,TikTok Ads
3853,1919.0,2024-01-03,198.01,
3854,6084.0,2024-01-13,158.22,TikTok Ads
3855,1757.0,2024-03-11,139.2,direct
3856,1886.0,2024-02-18,290.42,insta_Ads
3857,3332.0,2024-03-03,175.65,TikTok Ads
3858,545.0,2024-03-20,260.4,Google Search
3859,4997.0,2024-02-01,50.44,organic search
3860,7423.0,2024-04-14,,Instagram Ads
3861,2114.0,05/02/2024,,Organic Search
3862,3931.0,2024-01-14,179.1,Email
3863,3433.0,2024-04-18,-218.22,Google Search
3864,7533.0,2024-04-16,117.89,referal
3865,3.0,2024-03-17,36.81,Facebok Ads
3866,3220.0,23/04/2024,142.79,Facebook Ads
3867,1814.0,2024-04-21,124.4,Direct
3868,899.0,2024-01-23,"261,45",Organic Search
3869,,2024-04-22,80.76,Referral
3870,2997.0,2024-04-15,290.35,Google Search
3871,6636.0,2024-03-14,-287.86,Googel Display
3872,5408.0,2024-03-19,81.81,Organic Search
3873,3408.0,2024-01-14,110.94,eMail
3874,8344.0,2024-02-09,269.71,Instagram Ads
3875,1003.0,2024-03-06,290.32,Organic Search
3876,3355.0,2024-03-09,,Organic Search
3877,3692.0,2024-02-27,,Instagram Ads
3878,4693.0,invalid,162.57,Organic Search
3879,7857.0,2024-03-15,209.45,insta_Ads
3880,8188.0,2024-01-06,89.31,Google Display
3881,8093.0,2024-03-27,223.58,REFERRAL
3882,1653.0,2024-02-25,24.98,Google Search
3883,4426.0,2024-02-16,24.3,Email
3884,8164.0,18/03/2024,122.02,DIRECT
3885,5268.0,18/02/2024,"112,51",TikTok Ads
3886,8550.0,2024-02-13,101.53,Direct
3887,4560.0,2024-02-16,152.4,Direct
3888,3252.0,2024-03-20,103.01,Direct
3889,43.0,2024-02-06,65.75,
3890,1902.0,invalid,99.75,TikTok Ads
3891,2707.0,2024-03-16,-292.72,EMAIL
3892,2735.0,2024-02-13,-129.22,Referral
3893,,2024-01-19,,Facebook Ads
3894,1631.0,invalid,177.2,instagram ads
3895,6129.0,2024-03-27,295.17,Email
3896,796.0,2024-04-02,80.06,Google Display
3897,7303.0,2024-01-09,207.57,Direct
3898,2903.0,2024-01-10,217.64,Organic  Search
3899,6946.0,2024-01-21,186.12,Email
3900,6002.0,2024-03-26,35.69,Organic Search
3901,1132.0,2024-03-31,-206.29,Referral
3902,1308.0,2024-04-09,28.59,Facebook Ads
3903,4218.0,invalid,182.88,Organic Search
3904,1978.0,2024-01-18,224.48,Facebook Ads
3905,,invalid,71.18,TikTok Ads
3906,6342.0,2024-03-21,"254,07",Referral
3907,3130.0,2024-02-01,18.8,Google Display
3908,805.0,27/04/2024,254.71,Google Display
3909,4046.0,2024-04-20,143.5,Instagram Ads
3910,3814.0,2024-02-24,73.1,organic search
3911,76.0,2024-02-26,48.8,Organic Search
3912,2512.0,02/02/2024,286.46,Google Display
3913,4537.0,2024-01-01,31.07,Organic Search
3914,3138.0,2024-02-18,67.74,google display
3915,4868.0,2024-01-10,110.87,Organic Search
3916,3251.0,2024-04-26,"189,87",Google Search
3917,2943.0,2024-02-23,167.99,Organic Search
3918,6429.0,2024-04-23,"46,44",Facebook Ads
3919,8213.0,01/04/2024,94.02,TikTok Ads
3920,8097.0,2024-01-17,79.24,Organic Search
3921,7439.0,2024-02-14,71.93,Referral
3922,5431.0,2024-02-07,129.23,Direct
3923,2700.0,2024-03-29,,TikTok Ads
