user_id,acquisition_date,acquisition_channel,acquisition_campaign
4898,16/02/2024,Direct,5.0
4899,2024-01-19,,999.0
4900,2024-01-04,Facebook Ads,32.0
4901,2024-02-08,,11.0
4902,2024-03-27,Referral,42.0
4903,2024-04-13,Google Display,4.0
4904,2024-04-05,email,36.0
4905,2024-02-18,Referral,4.0
4906,2024-02-22,Instagram Ads,39.0
4907,2024-03-21,Google Display,52.0
4908,22/01/2024,Referral,53.0
4909,2024-01-14,Instagram Ads,9.0
4910,2023-12-11,Email,53.0
4911,2024-04-25,Google Display,38.0
4912,2024-04-18,Google Search,45.0
4913,2024-04-20,Instagram Ads,9.0
4914,2024-04-06,google-Search,36.0
4915,invalid,Referral,7.0
4916,01/01/2024,Facebook Ads,18.0
4917,2023-12-04,Facebook Ads,10.0
4918,2024-03-17,REFERRAL,3.0
4919,2023-12-19,DIRECT,46.0
4920,2024-02-12,Google Search,50.0
4921,2024-02-09,Instgram Ads,50.0
4922,2024-02-18,TikTok Ads,51.0
4923,2024-01-18,TikTok Ads,28.0
4924,2024-03-08,Google Display,16.0
4925,2024-04-12,fb_ads,2.0
4926,2024-04-28,Instagram Ads,10.0
4927,2024-03-01,fb_ads,24.0
4928,2024-01-08,Google Display,30.0
4929,2023-12-07,Direct ,45.0
4930,2024-03-25,TikTok Ads,
4931,2023-12-18,TikTok Ads,33.0
4932,26/03/2024,Facebook Ads,49.0
4933,2024-01-03,Direct,24.0
4934,invalid,Organic Search,8.0
4935,2024-01-06,Facebook Ads,24.0
4936,2024-01-04,Google Search,43.0
4937,2023-12-13,Google Search,5.0
4938,2024-04-05,Direct,31.0
4939,2024-04-29,Organic Search,6.0
4940,2024-04-20,Facebook Ads,52.0
4941,14/02/2024,Google Display,14.0
4942,2023-12-24,Google Search,7.0
4943,2024-02-08,Email,54.0
4944,2023-12-01,TikTok Ads,8.0
4945,2024-01-27,Google Display,41.0
4946,2024-03-06,TikTok Ads,42.0
4947,2024-01-03,Instagram Ads,17.0
4948,2023-12-11,TikTok Ads,23.0
4949,2024-03-15,Referral,20.0
4950,2024-04-16,Google Display,38.0
4951,2024-01-16,Facebook Ads,1.0
4952,2024-03-06,Direct,25.0
4953,2024-01-13,Referral,21.0
4954,2024-02-29,tiktok ads,29.0
4955,invalid,TikTok Ads,23.0
4956,2024-01-01,Organic Search,6.0
4957,2024-04-20,GOOGLE DISPLAY,50.0
4958,2023-12-28,Referral,1.0
4959,2024-04-10,Google Search,41.0
4960,28/03/2024,TikTok Ads,18.0
4961,2024-04-16,google-Search,20.0
4962,24/02/2024,TikTok Ads,39.0
4963,2024-01-22,email,16.0
4964,03/03/2024,Facebok Ads,46.0
4965,2024-04-26,GOOGLE DISPLAY,2.0
4966,2024-01-27,Direct,45.0
4967,2024-04-15,TikTok Ads,18.0
4968,2024-01-03,Facebook Ads,3.0
4969,2024-01-13,direct,17.0
4970,2024-04-12,Facebook Ads,38.0
4971,2024-02-07,Referral,35.0
4972,2024-04-15,Instagram Ads,52.0
4973,2024-04-02,Instagram Ads,
4974,2024-01-30,Referral,46.0
4975,01/02/2024,Organic  Search,44.0
4976,2024-04-20,TikTok Ads,29.0
4977,,Referral,31.0
4978,2024-01-16,Referral,8.0
4979,2024-02-20,,51.0
4980,2023-12-15,Instagram Ads,5.0
4981,2024-04-15,Email,27.0
4982,2024-01-13,Referral,11.0
4983,2024-03-27,referral,13.0
4984,2024-03-20,DIRECT,10.0
4985,2024-02-04,google display,20.0
4986,06/12/2023,TikTok Ads,28.0
4987,2024-01-04,Direct,7.0
4988,2024-01-07,Organic Search,10.0
4989,2024-04-19,Google Display,4.0
4990,2024-03-14,Email,36.0
4991,2024-03-11,Google Display,28.0
4992,30/12/2023,Email,48.0
4993,2024-02-27,TikTok Ads,48.0
4994,invalid,Google Search,42.0
4995,2024-03-08,Organic Search,16.0
4996,2024-03-03,eMail,47.0
4997,2024-01-18,TikTok Ads,20.0
4998,2024-04-04,Google Display,27.0
4999,2024-04-21,Email,39.0
5000,2024-04-25,Direct,12.0
5001,2024-04-11,Email,6.0
5002,2024-03-16,Instagram Ads,14.0
5003,2024-04-21,Email,9.0
5004,2024-02-11,,9.0
5005,2024-02-24,Organic Search,33.0
5006,2024-03-13,,4.0
5007,2024-03-27,,46.0
5008,2024-02-06,Google Display,9.0
5009,2024-01-27,Organic Search,17.0
5010,2024-01-28,Facebook Ads,14.0
5011,2023-12-03,Google Search,11.0
5012,06/03/2024,Direct,28.0
5013,2024-02-02,Email,8.0
5014,2024-02-10,Email,5.0
5015,2024-02-09,FB Ads,48.0
5016,2024-03-03,Referral,43.0
5017,04/02/2024,referal,11.0
5018,2024-04-27,Email,16.0
5019,2024-03-13,Facebook Ads,34.0
5020,2024-02-26,GOOGLE DISPLAY,43.0
5021,2024-03-23,Organic  Search,14.0
5022,2023-12-10,Referral,
5023,,instagram ads,40.0
5024,2024-02-28,Direct,2.0
5025,2023-12-08,Facebook Ads,39.0
5026,2023-12-01,tik_tok_ads,25.0
5027,,Email,28.0
5028,2024-01-19,EMAIL,35.0
5029,2024-03-28,FB Ads,27.0
5030,2024-04-10,Organic Search,42.0
5031,2024-01-12,Instagram Ads,7.0
5032,,Facebook Ads,33.0
5033,2024-01-03,Email,10.0
5034,2024-01-23,TikTok Ads,45.0
5035,2023-12-24,Organic Search,47.0
5036,2024-04-25,Google Search,27.0
5037,invalid,insta_Ads,1.0
5038,2024-04-23,Email,34.0
5039,2023-12-22,Facebook Ads,52.0
5040,2024-04-22,Instgram Ads,53.0
5041,2024-02-20,Email,9.0
5042,2024-04-23,Google Display,47.0
5043,2024-01-20,Direct,35.0
5044,2023-12-22,,29.0
5045,2024-02-21,Email,33.0
5046,21/03/2024,Email,8.0
5047,2024-02-09,Email,36.0
5048,2024-02-01,Instagram Ads,44.0
5049,2024-04-16,Direct,24.0
5050,12/12/2023,Google Display,8.0
5051,2024-04-10,eMail,28.0
5052,,Facebook Ads,12.0
5053,2024-03-29,Google Search,22.0
5054,2023-12-13,Organic Search,37.0
5055,2024-04-29,Referral,12.0
5056,2024-04-20,Google Display,47.0
5057,2023-12-02,eMail,17.0
5058,2024-02-27,Facebook Ads,49.0
5059,2024-01-03,Instagram Ads,7.0
5060,2024-04-22,ORGANIC_SEARCH,45.0
5061,,TikTok Ads,9.0
5062,2024-03-21,Organic Search,38.0
5063,2024-03-07,Google Search,16.0
5064,2024-02-08,insta_Ads,29.0
5065,2023-12-05,fb_ads,1.0
5066,2024-03-01,GOOGLE SEARCH,8.0
5067,2024-04-03,Direct,29.0
5068,30/03/2024,Email,17.0
5069,2024-03-22,organic search,37.0
5070,30/01/2024,Direct,23.0
5071,2024-02-25,Google Display,52.0
5072,2024-01-04,TikTok Ads,49.0
5073,2024-03-19,Referral,32.0
5074,24/02/2024,Facebook Ads,38.0
5075,2024-01-22,Google Display,16.0
5076,2024-02-20,,2.0
5077,2023-12-09,Organic Search,48.0
5078,2023-12-21,Google Display,38.0
5079,2024-04-14,Google Search,13.0
5080,2024-02-16,Google Display,1.0
5081,2024-01-12,TikTok Ads,13.0
5082,2023-12-15,,21.0
5083,2024-04-22,EMAIL,19.0
5084,2023-12-19,Instagram Ads,1.0
5085,2024-02-15,Email,16.0
5086,2024-03-05,Google Search,32.0
5087,2024-01-09,TikTok Ads,13.0
5088,2023-12-04,Instagram Ads,39.0
5089,2024-02-23,Gogle Search,38.0
5090,2023-12-30,Direct,39.0
5091,2024-04-18,,17.0
5092,2023-12-06,TikTok Ads,35.0
5093,invalid,Instagram Ads,10.0
5094,2024-04-14,Google Search,3.0
5095,17/04/2024,Instagram Ads,21.0
5096,2024-02-20,Direct,18.0
5097,2024-02-13,Referral,39.0
5098,2024-03-23,Referral,41.0
5099,2024-01-01,TicTok Ads,9.0
5100,17/12/2023,Direct,36.0
5101,2024-02-17,tiktok ads,41.0
5102,2024-03-01,Direct,13.0
5103,03/02/2024,Google Display,27.0
5104,2023-12-05,,9.0
5105,2024-04-21,Referral,22.0
5106,2024-04-26,Organic Search,43.0
5107,2024-03-06,Organic Search,16.0
5108,2024-04-23,Google Display,33.0
5109,2024-01-14,Google Display,6.0
5110,2024-02-14,Referral,23.0
5111,2023-12-14,Referral,31.0
5112,2024-01-05,referal,8.0
5113,2023-12-10,Instagram Ads,47.0
5114,2024-01-19,Organic Search,30.0
5115,20/02/2024,Referral,15.0
5116,2024-04-15,Direct,18.0
5117,2024-03-10,Instgram Ads,2.0
5118,2024-04-14,Facebook Ads,25.0
5119,2024-02-08,TikTok Ads,46.0
5120,2023-12-31,Instagram Ads,13.0
5121,2023-12-30,Direct ,47.0
5122,2024-01-07,Google Display,19.0
5123,2024-04-25,Referral,44.0
5124,05/04/2024,Instagram Ads,18.0
5125,2024-01-16,facebook ads,14.0
5126,2024-02-08,tik_tok_ads,53.0
5127,2023-12-17,Organic Search,52.0
5128,29/12/2023,Google Search,999.0
5129,2024-01-17,Instagram Ads,11.0
5130,2024-03-09,Direct,34.0
5131,,Organic Search,53.0
5132,2024-04-13,REFERRAL,53.0
5133,2024-04-06,Google Display,40.0
5134,2023-12-21,Referral,1.0
5135,,Organic Search,2.0
5136,2024-02-18,TikTok Ads,999.0
5137,2024-01-06,Google Search,1.0
5138,2024-03-12,eMail,53.0
5139,,ORGANIC_SEARCH,31.0
5140,2024-03-10,Direct,5.0
5141,2023-12-14,,19.0
5142,2024-01-18,Google Display,6.0
5143,2024-04-13,Referral,50.0
5144,2024-04-11,Direct ,15.0
5145,2024-03-17,Referral,33.0
5146,2024-03-01,Referral,46.0
5147,2024-04-01,TicTok Ads,42.0
5148,2024-03-12,Google Search,2.0
5149,2024-01-11,TikTok Ads,44.0
5150,2024-02-06,Facebook Ads,35.0
5151,2024-02-12,Direct,10.0
5152,,Google Display,0.0
5153,2023-12-06,Google Search,20.0
5154,2024-01-04,Instagram Ads,18.0
5155,2024-01-25,REFERRAL,5.0
5156,2024-04-03,eMail,9.0
5157,2024-04-10,Instgram Ads,17.0
5158,2024-01-05,eMail,50.0
5159,2024-03-10,Google Display,14.0
5160,2024-04-02,Direct,50.0
5161,2024-02-05,direct,30.0
5162,2024-03-17,Referral,40.0
5163,2024-02-20,direct,53.0
5164,2024-04-06,Email,33.0
5165,2024-01-27,Google Display,18.0
5166,2024-03-18,GOOGLE SEARCH,49.0
5167,2024-03-05,Google Search,25.0
5168,2024-01-05,TicTok Ads,2.0
5169,invalid,Organic Search,16.0
5170,2024-03-22,Facebook Ads,2.0
5171,2023-12-18,TikTok Ads,37.0
5172,2024-04-08,,7.0
5173,2024-01-22,Googel Search,23.0
5174,2023-12-07,Google Display,25.0
5175,invalid,Googel Display,34.0
5176,2024-01-16,Google Display,15.0
5177,2024-04-27,Referral,26.0
5178,2023-12-27,google search,1.0
5179,2024-01-26,Organic Search,17.0
5180,2024-04-05,Instagram Ads,3.0
5181,2023-12-02,TikTok Ads,43.0
5182,29/02/2024,Email,12.0
5183,invalid,Referral,40.0
5184,2023-12-28,Google Search,37.0
5185,2024-03-31,referral,39.0
5186,2023-12-30,Referral,28.0
5187,2024-03-27,Referral,43.0
5188,2023-12-05,Google Display,10.0
5189,2023-12-03,Organic Search,38.0
5190,2023-12-30,ORGANIC_SEARCH,34.0
5191,2024-03-27,Direct,20.0
5192,2024-03-24,Instagram Ads,43.0
5193,2024-01-03,,38.0
5194,09/03/2024,Direct,50.0
5195,2024-03-30,Google  Display,51.0
5196,2024-03-21,Facebook Ads,24.0
5197,16/04/2024,Direct,3.0
5198,21/03/2024,Google Display,14.0
5199,2024-04-05,Organic  Search,8.0
5200,2023-12-21,Google Search,14.0
5201,25/01/2024,,41.0
5202,2023-12-01,Google  Display,35.0
5203,2024-01-21,Facebook Ads,44.0
5204,2023-12-30,TikTok Ads,19.0
5205,2024-04-15,Email,9.0
5206,2024-01-05,TikTok Ads,35.0
5207,2024-03-27,Organic Search,23.0
5208,2024-04-29,Direct,999.0
5209,2024-02-06,GOOGLE DISPLAY,26.0
5210,2023-12-11,Google Search,34.0
5211,,Gogle Search,2.0
5212,2024-02-26,GOOGLE SEARCH,32.0
5213,2023-12-20,Google Search,27.0
5214,12/03/2024,Instagram Ads,45.0
5215,2023-12-24,Google Display,34.0
5216,11/02/2024,Instagram Ads,25.0
5217,2024-02-02,Google Search,8.0
5218,23/02/2024,Facebook Ads,17.0
5219,2024-03-24,Facebook Ads,12.0
5220,2024-03-26,Referral,36.0
5221,2024-01-18,TikTok Ads,31.0
5222,invalid,Email,18.0
5223,2024-01-12,TikTok Ads,25.0
5224,2023-12-22,TikTok Ads,4.0
5225,2024-02-10,TikTok Ads,4.0
5226,2024-03-27,EMAIL,7.0
5227,2023-12-16,direct,17.0
5228,invalid,Referral,40.0
5229,2023-12-30,fb_ads,17.0
5230,2024-01-01,Google Search,46.0
5231,2023-12-24,Direct,50.0
5232,2023-12-21,Google Display,4.0
5233,2024-02-06,Organic  Search,50.0
5234,2024-01-29,Referral,46.0
5235,2023-12-05,Organic Search,10.0
5236,2024-03-14,Organic Search,18.0
5237,invalid,Organic Search,41.0
5238,2024-04-20,TikTok Ads,28.0
5239,invalid,TikTok Ads,48.0
5240,2024-04-08,Google  Search,16.0
5241,2023-12-20,TikTok Ads,5.0
5242,2024-04-16,Google Display,47.0
5243,2024-02-06,Instagram Ads,2.0
5244,2023-12-28,,28.0
5245,2024-04-02,Referral,7.0
5246,2024-02-11,Direct,8.0
5247,2023-12-04,Instagram Ads,27.0
5248,2023-12-01,Google Search,45.0
5249,2024-01-10,Google Display,44.0
5250,2024-01-13,Facebook Ads,5.0
5251,2024-02-03,Facebook Ads,29.0
5252,2024-04-02,Instagram Ads,38.0
5253,2024-03-16,Email,45.0
5254,2024-02-09,Direct,3.0
5255,21/03/2024,Direct,35.0
5256,,Facebook Ads,25.0
5257,2024-03-12,TikTok Ads,21.0
5258,12/01/2024,Google Search,18.0
5259,2024-03-25,Email,24.0
5260,2024-01-27,Email,8.0
5261,2023-12-24,Direct ,52.0
5262,2024-01-28,Instagram Ads,39.0
5263,2023-12-12,Google Display,39.0
5264,2023-12-04,Facebook Ads,21.0
5265,2024-04-22,Email,13.0
5266,2024-01-03,Direct,50.0
5267,27/03/2024,FB Ads,6.0
5268,2023-12-09,Direct,17.0
5269,2024-04-11,Google Display,16.0
5270,2024-03-10,eMail,10.0
5271,2024-04-15,Referral,30.0
5272,2024-03-19,Gogle Search,42.0
5273,2024-04-01,Facebook Ads,16.0
5274,2023-12-28,Google Display,20.0
5275,2024-02-10,Instagram Ads,33.0
5276,2024-02-21,Email,18.0
5277,2024-03-10,Google Display,24.0
5278,invalid,TicTok Ads,32.0
5279,2024-01-14,Organic Search,47.0
5280,2024-01-15,Facebok Ads,35.0
5281,2023-12-10,Organic Search,52.0
5282,02/12/2023,Referral,13.0
5283,2024-02-05,Email,2.0
5284,2024-03-16,google display,9.0
5285,2024-02-15,Instagram Ads,49.0
5286,2024-03-05,Direct,24.0
5287,2024-04-12,TikTok Ads,26.0
5288,2024-01-11,instagram ads,14.0
5289,2023-12-08,organic search,32.0
5290,2023-12-04,Google Display,13.0
5291,2024-04-24,TikTok Ads,45.0
5292,2024-02-08,Facebook Ads,5.0
5293,30/12/2023,Facebook Ads,19.0
5294,09/03/2024,Organic Search,34.0
5295,2024-03-18,Direct ,7.0
5296,2024-01-22,TikTok Ads,32.0
5297,2023-12-25,Email,38.0
5298,2024-02-01,Direct,47.0
5299,2024-04-28,Instagram Ads,15.0
5300,2024-02-23,EMAIL,7.0
5301,2024-02-04,Referral,46.0
5302,2024-04-07,,3.0
5303,2024-04-01,,31.0
5304,2023-12-29,TikTok Ads,10.0
5305,2024-01-18,Organic Search,12.0
5306,2024-04-25,Email,5.0
5307,2024-01-04,Instagram Ads,16.0
5308,2024-01-28,Organic Search,44.0
5309,2024-04-12,Instagram Ads,30.0
5310,2024-02-11,Instagram Ads,41.0
5311,2024-03-27,TikTok Ads,39.0
5312,2024-04-15,Googel Display,9.0
5313,2024-04-02,,29.0
5314,2024-03-20,Facebook Ads,48.0
5315,04/03/2024,Direct,46.0
5316,2024-01-31,google-Search,25.0
5317,2024-01-14,direct,34.0
5318,2024-03-27,instagram ads,49.0
5319,2023-12-25,Email,43.0
5320,2024-04-05,Google Display,38.0
5321,2024-03-13,Organic Search,14.0
5322,2024-03-03,tiktok ads,24.0
5323,2024-03-24,Referral,27.0
5324,2023-12-11,TikTok Ads,44.0
5325,2024-02-10,Organic Search,18.0
5326,,TikTok Ads,21.0
5327,2024-03-15,TikTok Ads,21.0
5328,invalid,Direct,10.0
5329,2024-02-07,Google Display,45.0
5330,2024-01-17,eMail,39.0
5331,2023-12-29,Direct,20.0
5332,2024-04-21,TikTok Ads,27.0
5333,2024-02-02,Google Display,6.0
5334,invalid,Direct,2.0
5335,2024-02-06,Google Search,28.0
5336,2024-04-08,Google Search,48.0
5337,2023-12-20,Organic Search,16.0
5338,2024-02-28,Google  Display,50.0
5339,2024-01-14,TikTok Ads,12.0
5340,2023-12-12,facebook ads,5.0
5341,2024-03-25,Facebook Ads,3.0
5342,2024-04-14,Referral,53.0
5343,2024-02-26,Instagram Ads,1.0
5344,2024-02-14,Direct,35.0
5345,2024-01-26,Google Search,54.0
5346,2024-03-27,Organic  Search,34.0
5347,2024-02-09,Facebook Ads,15.0
5348,invalid,Google Display,2.0
5349,2023-12-23,Email,5.0
5350,2024-04-17,Facebook Ads,41.0
5351,2024-04-29,Facebook Ads,18.0
5352,2024-04-04,Organic  Search,36.0
5353,2024-03-05,Facebook Ads,10.0
5354,invalid,Organic Search,53.0
5355,2024-02-26,Google Display,12.0
5356,2024-01-02,Facebook Ads,27.0
5357,2024-02-13,Direct,15.0
5358,2024-01-13,,47.0
5359,2024-01-14,Facebook Ads,45.0
5360,2024-04-26,Google Display,5.0
5361,2024-01-27,TikTok Ads,24.0
5362,2024-03-08,Email,14.0
5363,2024-04-21,Email,33.0
5364,27/02/2024,,23.0
5365,2024-01-07,TikTok Ads,28.0
5366,2024-04-16,Google Display,27.0
5367,2024-01-07,Facebook Ads,47.0
5368,2024-04-14,Direct ,44.0
5369,2024-04-12,TikTok Ads,46.0
5370,2023-12-04,Organic Search,25.0
5371,2024-02-21,Googel Search,7.0
5372,invalid,Gogle Search,26.0
5373,2024-01-12,Instagram Ads,13.0
5374,2024-03-11,Instagram Ads,7.0
5375,2024-01-05,Instagram Ads,19.0
5376,2023-12-26,Email,32.0
5377,2024-01-04,Organic  Search,4.0
5378,2024-04-03,FB Ads,10.0
5379,2024-04-12,Referral,48.0
5380,2024-01-27,Organic Search,43.0
5381,2024-04-15,Instagram Ads,33.0
5382,2024-04-18,Organic Search,5.0
5383,2023-12-26,Google Display,39.0
5384,2024-01-03,referral,33.0
5385,2024-02-12,TikTok Ads,17.0
5386,2024-03-13,Google Display,32.0
5387,2024-02-18,TikTok Ads,25.0
5388,2024-01-10,TikTok Ads,34.0
5389,2024-03-13,Email,44.0
5390,2024-03-14,organic search,27.0
5391,2024-04-21,Organic Search,6.0
5392,2024-03-19,Organic Search,15.0
5393,2024-02-14,Referral,7.0
5394,2024-02-19,,32.0
5395,18/12/2023,Instagram Ads,28.0
5396,2024-03-27,Direct,2.0
5397,2024-04-06,Organic  Search,54.0
5398,30/03/2024,Google Display,7.0
5399,2024-02-18,Organic  Search,5.0
5400,2024-01-01,Direct,24.0
5401,,Referral,26.0
5402,2024-02-09,Google Search,53.0
5403,26/01/2024,Google Search,20.0
5404,,REFERRAL,46.0
5405,2024-03-14,TikTok Ads,16.0
5406,2024-03-08,,45.0
5407,2023-12-20,tiktok ads,23.0
5408,2024-03-22,Google  Search,50.0
5409,2024-04-07,Email,8.0
5410,,Email,48.0
5411,2023-12-23,Direct,18.0
5412,2024-02-29,TikTok Ads,42.0
5413,2023-12-04,organic search,29.0
5414,2024-02-11,direct,11.0
5415,2024-03-29,Direct,15.0
5416,2024-04-09,,11.0
5417,2024-01-26,Facebook Ads,28.0
5418,2023-12-18,Facebook Ads,7.0
5419,2024-02-05,Email,24.0
5420,,Google Search,50.0
5421,2023-12-17,TikTok Ads,27.0
5422,2024-01-13,Direct,23.0
5423,2024-03-17,Facebook Ads,1.0
5424,2023-12-19,Google Search,53.0
5425,2024-02-26,Facebook Ads,25.0
5426,2023-12-18,Direct ,11.0
5427,2024-02-07,Google Display,15.0
5428,2024-01-05,referral,32.0
5429,,TicTok Ads,46.0
5430,09/03/2024,Google Display,4.0
5431,2023-12-18,Organic Search,53.0
5432,2024-03-16,Organic Search,32.0
5433,2024-03-17,Email,27.0
5434,2024-02-01,DIRECT,51.0
5435,2024-03-09,Email,22.0
5436,07/03/2024,,15.0
5437,2023-12-08,,28.0
5438,2024-04-09,Google Display,41.0
5439,2024-02-21,Facebook Ads,22.0
5440,2024-04-21,,21.0
5441,2023-12-19,Google Display,51.0
5442,invalid,TikTok Ads,5.0
5443,2024-01-05,Google Display,26.0
5444,2024-04-03,Referral,40.0
5445,2023-12-03,Referral,2.0
5446,2024-01-12,Facebook Ads,15.0
5447,09/01/2024,Email,0.0
5448,2024-03-18,Organic Search,44.0
5449,2024-03-05,TicTok Ads,999.0
5450,2023-12-18,Instgram Ads,9.0
5451,2024-03-19,,41.0
5452,2024-02-02,Facebook Ads,19.0
5453,2024-03-21,Direct,20.0
5454,2024-03-21,direct,2.0
5455,2024-02-01,Referral,34.0
5456,31/01/2024,,9.0
5457,2024-02-15,Organic Search,44.0
5458,2024-04-11,Organic Search,6.0
5459,2024-02-04,fb_ads,39.0
5460,2023-12-09,Referral,43.0
5461,,Google Search,30.0
5462,2024-03-27,instagram ads,27.0
5463,2024-01-11,Email,32.0
5464,2023-12-29,GOOGLE DISPLAY,40.0
5465,,Instagram Ads,30.0
5466,14/04/2024,Referral,4.0
5467,2024-03-01,Organic Search,4.0
5468,2024-01-07,Google Search,5.0
5469,2023-12-02,Organic Search,52.0
5470,2024-02-21,,12.0
5471,2024-01-17,TikTok Ads,15.0
5472,2024-01-18,Direct,5.0
5473,2024-04-13,Google Display,30.0
5474,2023-12-10,Facebook Ads,38.0
5475,,Organic  Search,8.0
5476,2024-03-31,Facebook Ads,5.0
5477,2024-03-21,Google Search,999.0
5478,2024-03-10,FB Ads,1.0
5479,2024-04-10,Google Display,10.0
5480,2024-04-04,Organic Search,54.0
5481,2024-03-29,eMail,16.0
5482,19/04/2024,Instagram Ads,14.0
5483,2024-02-04,Google Search,11.0
5484,invalid,Facebook Ads,30.0
5485,2024-02-29,Direct,18.0
5486,invalid,Googel Display,11.0
5487,,Email,45.0
5488,2024-01-12,Google Display,34.0
5489,2024-04-26,Organic Search,31.0
5490,2024-04-27,Email,18.0
5491,2024-03-09,Google Search,51.0
5492,invalid,referral,31.0
5493,2024-02-07,TikTok Ads,10.0
5494,2024-01-15,direct,10.0
5495,2024-01-10,TikTok Ads,16.0
5496,2024-01-04,Referral,18.0
5497,2024-01-27,GOOGLE DISPLAY,43.0
5498,2024-04-13,Organic  Search,
5499,2024-02-08,Direct ,25.0
5500,2023-12-18,Organic Search,7.0
5501,2024-04-28,Direct,40.0
5502,2024-02-21,Instagram Ads,5.0
5503,2024-02-14,Facebook Ads,30.0
5504,2024-02-25,Organic Search,8.0
5505,12/12/2023,Instgram Ads,18.0
5506,2024-02-08,TikTok Ads,52.0
5507,2024-03-05,TikTok Ads,34.0
5508,2024-04-23,Organic Search,15.0
5509,2024-02-08,TicTok Ads,21.0
5510,2024-04-27,TikTok Ads,35.0
5511,2024-04-04,TikTok Ads,5.0
5512,2024-01-09,Google Search,51.0
5513,2024-01-15,Facebook Ads,11.0
5514,2024-03-28,Referral,25.0
5515,2024-03-16,Facebook Ads,26.0
5516,2023-12-10,Google Search,21.0
5517,2024-01-26,Google Display,47.0
5518,2024-01-18,Google Search,39.0
5519,2023-12-18,Google Display,10.0
5520,2024-03-19,Direct,13.0
5521,2023-12-12,Email,2.0
5522,2023-12-09,organic search,33.0
5523,2024-04-13,Facebook Ads,47.0
5524,2024-02-03,direct,24.0
5525,2023-12-08,Instagram Ads,49.0
5526,2023-12-24,TikTok Ads,36.0
5527,2024-01-02,Google Search,45.0
5528,,,19.0
5529,2024-04-04,TikTok Ads,48.0
5530,24/04/2024,GOOGLE DISPLAY,24.0
5531,2023-12-01,,11.0
5532,2024-02-05,TikTok Ads,11.0
5533,2024-03-03,TikTok Ads,42.0
5534,invalid,TikTok Ads,37.0
5535,2023-12-02,,11.0
5536,2024-01-25,Instagram Ads,51.0
5537,15/04/2024,tik_tok_ads,49.0
5538,2024-04-18,Facebook Ads,31.0
5539,2024-02-04,TicTok Ads,27.0
5540,2024-01-28,Facebook Ads,52.0
5541,2023-12-22,TikTok Ads,4.0
5542,2024-01-19,Google Search,24.0
5543,07/01/2024,google-Search,32.0
5544,2024-03-02,Email,16.0
5545,2024-03-10,referal,49.0
5546,2023-12-29,insta_Ads,52.0
5547,2024-02-20,Direct,6.0
5548,2024-04-08,Google  Display,41.0
5549,,GOOGLE SEARCH,28.0
5550,2023-12-29,Referral,32.0
5551,2024-03-30,Google Search,19.0
5552,2024-01-09,Google Display,24.0
5553,2023-12-25,Facebook Ads,46.0
5554,,TikTok Ads,43.0
5555,2024-03-30,eMail,45.0
5556,2023-12-15,Email,4.0
5557,2023-12-19,TikTok Ads,1.0
5558,2023-12-12,Facebok Ads,19.0
5559,2024-03-21,TikTok Ads,19.0
5560,2024-04-19,Google Search,22.0
5561,2024-04-01,Google Search,4.0
5562,2023-12-11,Google Display,50.0
5563,2024-02-02,Facebook Ads,28.0
5564,2024-04-01,Google  Display,46.0
5565,2024-01-21,,40.0
5566,14/01/2024,TikTok Ads,30.0
5567,2023-12-08,,36.0
5568,2024-03-07,Referral,29.0
5569,2023-12-15,Facebook Ads,38.0
5570,,eMail,30.0
5571,2024-04-15,Direct,40.0
5572,2023-12-18,Google Display,52.0
5573,2024-04-28,TikTok Ads,6.0
5574,2024-04-18,Direct,24.0
5575,2023-12-10,Google Search,53.0
5576,2024-04-18,direct,29.0
5577,2023-12-11,Facebook Ads,44.0
5578,2023-12-26,Facebook Ads,42.0
5579,2023-12-17,Google Search,36.0
5580,2024-04-28,google display,
5581,2023-12-29,,50.0
5582,2024-04-27,Instagram Ads,10.0
5583,2024-04-20,Instagram Ads,39.0
5584,2024-03-03,Facebook Ads,44.0
5585,invalid,Facebook Ads,27.0
5586,2024-04-01,fb_ads,29.0
5587,2024-01-15,Instagram Ads,52.0
5588,,Instagram Ads,14.0
5589,2024-03-07,Referral,41.0
5590,2024-02-23,tik_tok_ads,47.0
5591,2024-01-08,TikTok Ads,35.0
5592,2023-12-02,Facebook Ads,17.0
5593,2024-01-03,EMAIL,1.0
5594,2024-01-09,Referral,24.0
5595,2024-02-17,Referral,3.0
5596,2024-01-02,Instagram Ads,15.0
5597,2024-04-14,Email,53.0
5598,2024-02-14,Direct,39.0
5599,2024-02-05,Instagram Ads,21.0
5600,2024-04-06,insta_Ads,19.0
5601,2024-01-04,Email,40.0
5602,2024-03-02,Email,27.0
5603,2024-04-23,,2.0
5604,2024-02-22,eMail,12.0
5605,2024-01-11,Google Display,32.0
5606,2024-04-22,Email,5.0
5607,2024-02-11,,51.0
5608,2024-03-03,Referral,16.0
5609,2024-04-25,Direct,4.0
